symbol,name,exchange,last_close,last_volume
NAT,Nordic American Tankers Limited Common Stock,NYSE,6.130000114440918,2034180.0
NAUT,"Nautilus Biotechnology, Inc. - Common Stock",NASDAQ,0.9300000071525574,853542.0
NAVI,Navient Corporation - Common Stock,NASDAQ,9.0600004196167,827067.0
NB,NioCorp Developments Ltd. - Common Stock,NASDAQ,5.019999980926514,3891279.0
NBRG,Newbridge Acquisition Limited - Class A Ordinary Share,NASDAQ,9.970000267028809,8900.0
NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,NYSE,12.5,180864.0
NCEL,NewcelX Ltd. - Ordinary Shares,NASDAQ,3.559999942779541,5969.0
NCI,Neo-Concept International Group Holdings Limited - Class A Ordinary Shares,NASDAQ,11.760000228881836,818553.0
NCMI,"National CineMedia, Inc. - Common Stock",NASDAQ,4.090000152587891,307637.0
NCO,Southern Cross Acquisition I Corp. - Ordinary Shares,NASDAQ,9.850000381469727,225065.0
NCPL,Netcapital Inc. - Common Stock,NASDAQ,0.40950000286102295,28675.0
NCRA,"Nocera, Inc. - common stock",NASDAQ,1.8300000429153442,143510.0
NCT,Intercont (Cayman) Limited - Class A Ordinary shares,NASDAQ,3.4600000381469727,1052364.0
NCTY,The9 Limited - American Depository Shares,NASDAQ,4.989999771118164,236671.0
NDRA,ENDRA Life Sciences Inc. - Common Stock,NASDAQ,4.539999961853027,20231.0
NEOG,Neogen Corporation - Common Stock,NASDAQ,11.399999618530273,3253687.0
NEON,Neonode Inc. - Common Stock,NASDAQ,0.9101999998092651,106123.0
NEOV,NeoVolta Inc. - Common Stock,NASDAQ,2.869999885559082,3484801.0
NEPH,"Nephros, Inc. - Common Stock",NASDAQ,3.5799999237060547,2210.0
NERV,"Minerva Neurosciences, Inc - Common Stock",NASDAQ,4.349999904632568,115990.0
NEUP,Neuphoria Therapeutics Inc. - Common Stock,NASDAQ,3.950000047683716,40897.0
NEXA,Nexa Resources S.A. Common Shares,NYSE,14.050000190734863,1148698.0
NEXM,NexMetals Mining Corp. - Common Stock,NASDAQ,2.2899999618530273,13390.0
NEXN,Nexxen International Ltd. - Ordinary Shares,NASDAQ,10.470000267028809,451353.0
NEXR,Nexera Technologies Ltd - Ordinary Shares,NASDAQ,2.549999952316284,1392526.0
NEXT,NextDecade Corporation - Common Stock,NASDAQ,6.420000076293945,2239487.0
NFE,New Fortress Energy Inc. - Class A Common Stock,NASDAQ,0.33410000801086426,675288.0
NGEN,NervGen Pharma Corp. - Common stock,NASDAQ,1.6799999475479126,596434.0
NHIC,NewHold Investment Corp III - Class A Ordinary shares,NASDAQ,10.680000305175781,15227.0
NHIV,NewHold Investment Corp IV - Class A Ordinary Shares,NASDAQ,10.15999984741211,0.0
NHTC,Natural Health Trends Corp. - Common Stock,NASDAQ,1.6100000143051147,172810.0
NIKI,"Niki BioSolutions, Inc. - Common Stock",NASDAQ,9.390000343322754,34549.0
NIQ,NIQ Global Intelligence plc Ordinary Shares,NYSE,11.65999984741211,887311.0
NIVF,NewGenIvf Group Limited - Class A Ordinary Shares,NASDAQ,0.6207000017166138,220531.0
NIXX,"Nixxy, Inc. - Common Stock",NASDAQ,0.534500002861023,555605.0
NKLR,Terra Innovatum Global N.V. - Ordinary shares,NASDAQ,5.760000228881836,533214.0
NKTX,"Nkarta, Inc. - Common Stock",NASDAQ,2.200000047683716,806229.0
NL,"NLI Holdings, Inc. Common Stock",NYSE,5.75,42493.0
NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,NYSE,11.869999885559082,129547.0
NMAD,"Nomad Power Solutions, Inc. - Common Stock",NASDAQ,3.890000104904175,324092.0
NMAX,"Newsmax, Inc. Class B Common Stock",NYSE,8.40999984741211,547255.0
NMFC,New Mountain Finance Corporation - Common Stock,NASDAQ,7.349999904632568,671486.0
NMG,Nouveau Monde Graphite Inc. Common Shares,NYSE,1.3600000143051147,365310.0
NMP,NMP Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.300000190734863,0.0
NMRA,"Neumora Therapeutics, Inc. - Common Stock",NASDAQ,1.6100000143051147,653916.0
NMTC,NeuroOne Medical Technologies Corporation - Common Stock,NASDAQ,1.649999976158142,83500.0
NN,NextNav Inc. - Common stock,NASDAQ,14.824999809265137,3414130.0
NNBR,"NN, Inc. - Common Stock",NASDAQ,3.9000000953674316,1775708.0
NNNN,Anbio Biotechnology - Class A Ordinary Shares,NASDAQ,10.149999618530273,17027.0
NNOX,NANO-X IMAGING LTD - Ordinary Shares,NASDAQ,1.0,1026750.0
NOA,North American Construction Group Ltd. Common Shares (no par),NYSE,14.319999694824219,83461.0
NOEM,CO2 Energy Transition Corp. - Common Stock,NASDAQ,10.720000267028809,130890.0
NOMA,NOMADAR Corp. - Class A Common Stock,NASDAQ,2.859999895095825,1727.0
NOMD,Nomad Foods Limited Ordinary Shares,NYSE,11.8100004196167,678912.0
NPAC,New Providence Acquisition Corp. III - Ordinary Shares,NASDAQ,10.420100212097168,600.0
NPCE,"Neuropace, Inc. - Common Stock",NASDAQ,13.699999809265137,274077.0
NPKI,NPK International Inc. Common Stock,NYSE,13.579999923706055,642998.0
NPT,Texxon Holding Limited - Ordinary shares,NASDAQ,3.869999885559082,95012.0
NPWR,NET Power Inc. Class A Common Stock,NYSE,1.5199999809265137,590375.0
NRDS,"NerdWallet, Inc. - Class A Common Stock",NASDAQ,9.079999923706055,743152.0
NRDY,Nerdy Inc. Class A Common Stock,NYSE,0.8299999833106995,101936.0
NRGV,"Energy Vault Holdings, Inc. Common Stock",NYSE,3.009999990463257,2988705.0
NRSN,NeuroSense Therapeutics Ltd. - Ordinary Shares,NASDAQ,0.5418000221252441,289399.0
NRT,North European Oil Royality Trust Common Stock,NYSE,8.680000305175781,39946.0
NRXP,"NRX Pharmaceuticals, Inc. - Common Stock",NASDAQ,3.055000066757202,672823.0
NSPR,InspireMD Inc. - Common Stock,NASDAQ,0.7200000286102295,39043.0
NSTS,"NSTS Bancorp, Inc. - Common Stock",NASDAQ,13.8100004196167,14547.0
NSYS,Nortech Systems Incorporated - Common Stock,NASDAQ,14.100000381469727,6025.0
NTCL,NETCLASS TECHNOLOGY INC - Class A Ordinary Shares,NASDAQ,2.819999933242798,35751.0
NTHI,"NeOnc Technologies Holdings, Inc. - Common Stock",NASDAQ,3.5,17628.0
NTIC,Northern Technologies International Corporation - Common Stock,NASDAQ,8.479999542236328,486.0
NTLA,"Intellia Therapeutics, Inc. - Common Stock",NASDAQ,10.970000267028809,4683702.0
NTRB,Nutriband Inc. - Common Stock,NASDAQ,2.880000114440918,14070.0
NTRP,"NextTrip, Inc. - Common Stock",NASDAQ,1.7000000476837158,37938.0
NTSK,"Netskope, Inc. - Class A Common Stock",NASDAQ,14.079999923706055,4944008.0
NTWK,NETSOL Technologies Inc. - Common Stock,NASDAQ,4.28000020980835,7444.0
NTWO,Newbury Street II Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.720100402832031,614.0
NTZ,"Natuzzi, S.p.A.",NYSE,1.340000033378601,342.0
NU,Nu Holdings Ltd. Class A Ordinary Shares,NYSE,14.479999542236328,56827631.0
NUAI,"New Era Energy & Digital, Inc. - Common Stock",NASDAQ,5.179999828338623,4125873.0
NUCL,Eagle Nuclear Energy Corp. - Common stock,NASDAQ,6.71999979019165,591194.0
NUS,"Nu Skin Enterprises, Inc. Common Stock",NYSE,5.21999979019165,368950.0
NUTR,Nusatrip Incorporated - Common Stock,NASDAQ,9.0,0.0
NUVB,Nuvation Bio Inc. Class A Common Stock,NYSE,6.369999885559082,4894778.0
NUWE,"Nuwellis, Inc. - Common Stock",NASDAQ,1.7100000381469727,1045031.0
NVAX,"Novavax, Inc. - Common Stock",NASDAQ,7.699999809265137,3354991.0
NVNI,Nvni Group Limited - Ordinary Shares,NASDAQ,1.090000033378601,44575.0
NVNO,enVVeno Medical Corporation - Common Stock,NASDAQ,11.069999694824219,1392.0
NVTS,Navitas Semiconductor Corporation - Common Stock,NASDAQ,12.350000381469727,11129662.0
NVX,NOVONIX Limited - American Depository Shares,NASDAQ,0.39980000257492065,78872.0
NWAX,New America Acquisition I Corp. Class A Common Stock,NYSE,10.13860034942627,2443.0
NWL,Newell Brands Inc. - Common Stock,NASDAQ,6.170000076293945,12624939.0
NWTG,"Newton Golf Company, Inc. - Common Stock",NASDAQ,1.0499999523162842,4914.0
NXDR,"Nextdoor Holdings, Inc. Class A Common Stock",NYSE,2.450000047683716,6216966.0
NXDT,NexPoint Diversified Real Estate Trust Common Stock,NYSE,4.519999980926514,163024.0
NXE,Nexgen Energy Ltd. Common Shares,NYSE,10.039999961853027,3374192.0
NXGL,"NexGel, Inc - Common Stock",NASDAQ,0.41100001335144043,55289.0
NXL,"Nexalin Technology, Inc. - Common Stock",NASDAQ,0.3402000069618225,115343.0
NXP,Nuveen Select Tax Free Income Portfolio Common Stock,NYSE,14.220000267028809,89921.0
NXPL,NextPlat Corp - Common Stock,NASDAQ,6.030799865722656,4375.0
NXTC,"NextCure, Inc. - Common Stock",NASDAQ,5.25,229707.0
NXTS,Nexentis Technologies Inc. - Common Stock,NASDAQ,1.850000023841858,49699.0
NXTT,Next Technology Holding Inc. - Ordinary Shares,NASDAQ,0.0917000025510788,48791682.0
NXXT,"NextNRG, Inc. - Common Stock",NASDAQ,0.27959999442100525,1475815.0
NYC,American Strategic Investment Co. Class A Common Stock,NYSE,8.789999961853027,10554.0
NYXH,Nyxoah SA - Ordinary Shares,NASDAQ,1.409999966621399,125833.0
OABI,"OmniAb, Inc. - Common Stock",NASDAQ,2.0299999713897705,438705.0
OACC,Oaktree Acquisition Corp. III Life Sciences - Class A Ordinary Share,NASDAQ,10.739999771118164,0.0
OBA,Oxley Bridge Acquisition Limited - Class A Ordinary Shares,NASDAQ,10.279999732971191,6514.0
OBAI,"Our Bond, Inc. - Common Stock",NASDAQ,0.490200012922287,491303.0
OBDC,Blue Owl Capital Corporation Common Stock,NYSE,10.970000267028809,4512107.0
OBIO,"Orchestra BioMed Holdings, Inc. - Ordinary Shares",NASDAQ,4.21999979019165,147692.0
OCG,Oriental Culture Holding LTD - Ordinary Shares,NASDAQ,1.649999976158142,42958.0
OCGN,"Ocugen, Inc. - Common Stock",NASDAQ,1.2799999713897705,6183650.0
OCS,Oculis Holding AG - Ordinary shares,NASDAQ,12.069999694824219,165993.0
OCUL,"Ocular Therapeutix, Inc. - Common Stock",NASDAQ,8.5,1554199.0
ODYS,Odysight.ai Inc. - Common Stock,NASDAQ,4.429999828338623,3514.0
OEC,Orion S.A. Common Shares,NYSE,6.559999942779541,317745.0
OFAL,OFA Group - Class A Ordinary Shares,NASDAQ,0.7964000105857849,156556.0
OFIX,Orthofix Medical Inc.  - Common Stock,NASDAQ,10.420000076293945,1190355.0
OGG,Osisko Gold Group Inc. Common Shares,NYSE,2.700000047683716,4897183.0
OGI,Organigram Global Inc. - Common Shares,NASDAQ,0.9740999937057495,163572.0
OGN,Organon & Co. Common Stock ,NYSE,13.569999694824219,1822132.0
OHAC,Oceanhawk Acquisition Corp. - Class A Ordinary Shares,NASDAQ,9.930000305175781,50200.0
OI,"O-I Glass, Inc. Common Stock",NYSE,7.46999979019165,2358993.0
OIM,OneIM Acquisition Corp. - Class A Ordinary Shares,NASDAQ,10.109999656677246,0.0
OIO,OIO Group - Ordinary Shares,NASDAQ,1.840000033378601,100637.0
OIS,"Oil States International, Inc. Common Stock",NYSE,8.329999923706055,591497.0
OKUR,"OnKure Therapeutics, Inc. - Class A Common Stock",NASDAQ,4.159999847412109,249938.0
OKYO,OKYO Pharma Limited - Ordinary Shares,NASDAQ,1.5700000524520874,65258.0
OLB,"The OLB Group, Inc. - Common Stock",NASDAQ,0.30300000309944153,170523.0
OLMA,"Olema Pharmaceuticals, Inc. - Common Stock",NASDAQ,11.579999923706055,711924.0
OLOX,Olenox Industries Inc. - Common Stock,NASDAQ,4.690000057220459,48048.0
OM,"Outset Medical, Inc. - Common Stock",NASDAQ,5.119999885559082,95317.0
OMER,Omeros Corporation - Common Stock,NASDAQ,12.649999618530273,1089290.0
OMEX,"Odyssey Marine Exploration, Inc. - Common Stock",NASDAQ,0.743399977684021,168226.0
OMH,Ohmyhome Limited - Class A Ordinary Shares,NASDAQ,0.11999999731779099,26474155.0
OMSE,OMS Energy Technologies Inc. - Ordinary Shares,NASDAQ,4.304999828338623,2445.0
ONCH,1RT Acquisition Corp. - Class A Ordinary Share,NASDAQ,10.260000228881836,269999.0
ONCO,"Onconetix, Inc.  - Common Stock",NASDAQ,1.0049999952316284,318708.0
ONCY,Oncolytics Biotech Inc. - Common Stock,NASDAQ,0.7972000241279602,427610.0
ONDS,Ondas Inc - Common Stock,NASDAQ,8.869999885559082,106584354.0
ONEG,OneConstruction Group Limited - Ordinary Shares,NASDAQ,1.0499999523162842,42373.0
ONEW,OneWater Marine Inc. - Class A Common Stock,NASDAQ,12.520000457763672,45961.0
ONFO,Onfolio Holdings Inc. - Common Stock,NASDAQ,0.07259999960660934,225832562.0
ONL,Orion Properties Inc. Common Stock,NYSE,2.6600000858306885,176666.0
ONMD,OneMedNet Corp - Class A Common Stock,NASDAQ,0.6455000042915344,332838.0
OPAD,Offerpad Solutions Inc. Class A Common Stock,NYSE,4.610000133514404,49245.0
OPAL,OPAL Fuels Inc. - Class A Common Stock,NASDAQ,2.359999895095825,101330.0
OPEN,Opendoor Technologies Inc  - Common Stock,NASDAQ,3.759999990463257,61012579.0
OPFI,OppFi Inc. Class A Common Stock,NYSE,9.789999961853027,357374.0
OPK,"Opko Health, Inc. - Common Stock",NASDAQ,1.350000023841858,2677289.0
OPRT,Oportun Financial Corporation - common stock,NASDAQ,6.059999942779541,454290.0
OPRX,OptimizeRx Corporation - Common Stock,NASDAQ,6.929999828338623,228262.0
OPTH,Optimi Health Corp. - Common Shares,NASDAQ,5.050000190734863,41918.0
OPTU,"Optimum Communications, Inc. Class A common stock",NYSE,0.7840999960899353,2086338.0
OPTX,"Syntec Optics Holdings, Inc. - Class A Common Stock",NASDAQ,7.659999847412109,378695.0
OPXS,"Optex Systems Holdings, Inc. - Common Stock",NASDAQ,12.119999885559082,27445.0
ORBS,Eightco Holdings Inc. - Common Stock,NASDAQ,0.6708999872207642,4062668.0
ORC,"Orchid Island Capital, Inc. Common Stock",NYSE,6.420000076293945,4775446.0
ORGO,Organogenesis Holdings Inc.  - Class A ,NASDAQ,2.369999885559082,655993.0
ORIC,"Oric Pharmaceuticals, Inc. - Common Stock",NASDAQ,12.930000305175781,2125292.0
ORIO,Orion Digital Corp. - Common Shares,NASDAQ,0.6575000286102295,41528.0
ORIQ,Origin Investment Corp I - Ordinary Shares,NASDAQ,10.34000015258789,0.0
ORKT,Orangekloud Technology Inc. - Class A Ordinary Shares,NASDAQ,1.0199999809265137,20861.0
ORMP,Oramed Pharmaceuticals Inc. - Common Stock,NASDAQ,4.320000171661377,161936.0
ORN,"Orion Group Holdings, Inc. Common",NYSE,10.329999923706055,698920.0
OSG,"Octave Specialty Group, Inc. Common Stock",NYSE,5.679999828338623,159570.0
OSRH,"OSR Health, Inc. - Common Stock",NASDAQ,0.4422000050544739,123290.0
OSS,"One Stop Systems, Inc. - Common Stock",NASDAQ,13.119999885559082,2482318.0
OST,"Ostin Technology Group Co., Ltd. - Class A Ordinary Shares",NASDAQ,1.6950000524520874,0.0
OSUR,"OraSure Technologies, Inc. - Common Stock",NASDAQ,4.150000095367432,239292.0
OTAI,Starlink AI Acquisition Corporation Ordinary Shares,NYSE,10.0,4486.0
OTF,Blue Owl Technology Finance Corp. Common Stock,NYSE,10.420000076293945,2603899.0
OTGA,OTG Acquisition Corp. I - Class A Ordinary Share,NASDAQ,10.199999809265137,32545.0
OTLK,"Outlook Therapeutics, Inc. - Common Stock",NASDAQ,1.0299999713897705,5125243.0
OVID,Ovid Therapeutics Inc. - Common Stock,NASDAQ,2.619999885559082,2236253.0
OWL,Blue Owl Capital Inc. Class A Common Stock,NYSE,11.550000190734863,19940267.0
OWLS,OBOOK Holdings Inc. - Class A Common Shares,NASDAQ,5.429999828338623,10488.0
OWLT,"Owlet, Inc. Class A Common Stock",NYSE,5.5,168900.0
OXBR,Oxbridge Re Holdings Limited - Ordinary Shares,NASDAQ,1.5499999523162842,725.0
OYSE,Oyster Enterprises II Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.329999923706055,500.0
PAAC,Proem Acquisition Corp I - Ordinary Shares,NASDAQ,9.9399995803833,2035.0
PACB,"Pacific Biosciences of California, Inc. - Common Stock",NASDAQ,1.2999999523162842,11124454.0
PACH,Pioneer Acquisition I Corp - Class A Ordinary Shares,NASDAQ,10.279999732971191,5026.0
PACK,Ranpak Holdings Corp Class A Common Stock,NYSE,5.5,293090.0
PAGS,PagSeguro Digital Ltd. Class A Common Shares,NYSE,9.399999618530273,1533419.0
PAII,Pyrophyte Acquisition Corp. II Class A Ordinary Shares,NYSE,10.229999542236328,3310.0
PAL,"Proficient Auto Logistics, Inc. - Common Stock",NASDAQ,7.039999961853027,87788.0
PALI,"Palisade Bio, Inc. - Common Stock",NASDAQ,2.119999885559082,1973916.0
PALO,Paloma Acquisition Corp I - Class A Ordinary Shares,NASDAQ,9.930000305175781,0.0
PAMT,PAMT CORP - Common Stock,NASDAQ,14.390000343322754,28117.0
PANL,Pangaea Logistics Solutions Ltd. - Common Stock,NASDAQ,7.239999771118164,214157.0
PASG,"Passage Bio, Inc. - Common Stock",NASDAQ,4.610000133514404,11356.0
PASW,"Ping An Biomedical Co., Ltd. - Class A Ordinary Shares",NASDAQ,0.12890000641345978,150110.0
PATH,"UiPath, Inc. Class A Common Stock",NYSE,13.819999694824219,71316872.0
PAVM,PAVmed Inc. - Common Stock,NASDAQ,5.039999961853027,6386.0
PAVS,Paranovus Entertainment Technology Ltd. - Class A Ordinary Shares,NASDAQ,4.909999847412109,47189.0
PAX,Patria Investments Limited - Class A Common Shares,NASDAQ,11.34000015258789,1170799.0
PAYO,Payoneer Global Inc. - Common Stock,NASDAQ,7.119999885559082,3561721.0
PAYS,"Paysign, Inc. - Common Stock",NASDAQ,9.59000015258789,709920.0
PBK,PowerBank Corporation - Common Stock,NASDAQ,0.5048999786376953,516175.0
PBM,Psyence Biomedical Ltd. - Common Shares,NASDAQ,3.2899999618530273,60382.0
PBYI,Puma Biotechnology Inc - Common Stock,NASDAQ,7.989999771118164,227447.0
PC,Premium Catering (Holdings) Limited - Ordinary Shares,NASDAQ,9.399999618530273,0.0
PCAP,ProCap Acquisition Corp - Class A Ordinary Shares,NASDAQ,10.319999694824219,624.0
PCSA,"Processa Pharmaceuticals, Inc. - Common Stock",NASDAQ,2.190000057220459,65401.0
PCT,"PureCycle Technologies, Inc. - Common stock",NASDAQ,6.869999885559082,3908453.0
PCYO,Pure Cycle Corporation - Common Stock,NASDAQ,10.569999694824219,45738.0
PD,"PagerDuty, Inc. Common Stock",NYSE,11.220000267028809,756727.0
PDCC,Pearl Diver Credit Company Inc. Common Stock,NYSE,8.890000343322754,460.0
PDM,"Piedmont Realty Trust, Inc. Class A Common Stock",NYSE,9.65999984741211,672417.0
PDSB,PDS Biotechnology Corporation - Common Stock,NASDAQ,0.7267000079154968,142483.0
PDYN,Palladyne AI Corp. - Common stock,NASDAQ,5.96999979019165,876430.0
PECE,Peace Acquisition Corp - Ordinary Shares,NASDAQ,9.930000305175781,10000.0
PEPG,PepGen Inc. - Common Stock,NASDAQ,1.9800000190734863,667858.0
PERF,Perfect Corp. Class A Ordinary Share,NYSE,1.909999966621399,141163.0
PERI,Perion Network Ltd - Ordinary Shares,NASDAQ,9.619999885559082,258188.0
PETS,"PetMed Express, Inc. - Common Stock",NASDAQ,1.9700000286102295,23520.0
PETZ,"TDH Holdings, Inc. - Common Shares",NASDAQ,1.2000000476837158,3527.0
PEW,GrabAGun Digital Holdings Inc. Common Stock,NYSE,2.630000114440918,266372.0
PFAI,Pinnacle Food Group Limited - Class A Common Shares,NASDAQ,2.1401000022888184,6802.0
PFLT,PennantPark Floating Rate Capital Ltd. Common Stock,NYSE,7.099999904632568,903626.0
PFSA,"Profusa, Inc. - Common Stock",NASDAQ,0.9409000277519226,63231.0
PGAC,Pantages Capital Acquisition Corporation - Class A Ordinary Shares,NASDAQ,10.680000305175781,0.0
PGEN,"Precigen, Inc. - Common Stock",NASDAQ,6.889999866485596,16846074.0
PHAR,"Pharming Group N.V. - ADS, each representing 10 ordinary shares",NASDAQ,10.675000190734863,5049.0
PHAT,"Phathom Pharmaceuticals, Inc. - Common Stock",NASDAQ,8.229999542236328,1582383.0
PHIO,Phio Pharmaceuticals Corp. - Common Stock,NASDAQ,1.0700000524520874,54576.0
PHR,"Phreesia, Inc. Common Stock",NYSE,11.489999771118164,468689.0
PHUN,"Phunware, Inc. - Common Stock",NASDAQ,2.240000009536743,104779.0
PICS,PicS N.V. - Class A Common Shares,NASDAQ,13.369999885559082,185878.0
PIII,P3 Health Partners Inc. - Class A Common Stock,NASDAQ,10.170000076293945,17505.0
PIM,Franklin Master Intermediate Income Trust Shares of Beneficial Interest,NYSE,3.130000114440918,42689.0
PK,Park Hotels & Resorts Inc. Common Stock ,NYSE,14.9399995803833,2368864.0
PLAY,"Dave & Buster's Entertainment, Inc. - Common Stock",NASDAQ,10.449999809265137,1949707.0
PLBL,Polibeli Group Ltd - Class A Ordinary Shares,NASDAQ,6.159999847412109,62160.0
PLBY,"Playboy, Inc. - Common Stock",NASDAQ,1.159999966621399,1236490.0
PLCE,"Children's Place, Inc. (The) - Common Stock",NASDAQ,2.609999895095825,55012.0
PLMK,Plum Acquisition Corp. IV - Class A Ordinary Shares,NASDAQ,10.579999923706055,194.0
PLRX,"Pliant Therapeutics, Inc. - Common Stock",NASDAQ,1.0499999523162842,152612.0
PLRZ,Polyrizon Ltd. - Ordinary Shares,NASDAQ,11.25,26560.0
PLSM,Pulsenmore Ltd. - Ordinary Shares,NASDAQ,3.5399999618530273,25518.0
PLTK,Playtika Holding Corp. - Common Stock,NASDAQ,3.890000104904175,1033603.0
PLUG,"Plug Power, Inc. - Common Stock",NASDAQ,2.0999999046325684,35481399.0
PLUN,Plutonian Acquisition Corp II Class A Ordinary Shares,NYSE,9.980400085449219,291.0
PLUR,Pluri Inc. - Common Stock,NASDAQ,1.7400000095367432,61052.0
PLUT,Plutus Financial Group Limited - Ordinary Shares,NASDAQ,2.7629001140594482,885.0
PLYX,"Polaryx Therapeutics, Inc. - Common Stock",NASDAQ,2.240000009536743,42009.0
PMA,Ming Shing Group Holdings Limited - Ordinary Shares,NASDAQ,1.3600000143051147,78997.0
PMAX,Powell Max Limited - Class A Ordinary Shares,NASDAQ,1.5499999523162842,25914.0
PMCB,"PharmaCyte  Biotech, Inc. - Common Stock",NASDAQ,0.5899999737739563,22270.0
PMEC,Primech Holdings Ltd. - Ordinary Shares,NASDAQ,0.44999998807907104,20263.0
PMM,Franklin Managed Municipal Income Trust Shares of Beneficial Interest,NYSE,6.260000228881836,108300.0
PMN,ProMIS Neurosciences Inc. - Common Shares,NASDAQ,13.479999542236328,45627.0
PMT,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,NYSE,9.449999809265137,893239.0
PMTR,Perimeter Acquisition Corp. I - Class A Ordinary Shares,NASDAQ,10.390999794006348,1601.0
PMVP,"PMV Pharmaceuticals, Inc. - Common Stock",NASDAQ,1.1699999570846558,134647.0
