price_min,price_max,entry_gain,expiry_min,kill_drop,trades,avg_pct,median_pct,win_rate,profit_factor,target_rate,stop_rate,close_rate,worst_pct,median_minutes
0.5,1.5,3,60,10,16,3.3258417322191134,9.0,68.75,2.457462833346902,56.25,18.75,25.0,-11.769230063850333,27.0
0.5,1.5,3,60,15,17,3.1628396443020677,9.000000000000002,70.58823529411765,2.196014048732708,58.82352941176471,23.52941176470588,17.647058823529413,-11.769230063850333,9.0
0.5,1.5,3,60,20,17,3.1628396443020677,9.000000000000002,70.58823529411765,2.196014048732708,58.82352941176471,23.52941176470588,17.647058823529413,-11.769230063850333,9.0
0.5,1.5,5,15,5,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,15,10,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,15,15,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,15,20,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,20,5,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,20,10,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,20,15,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,20,20,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,30,5,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,30,10,12,4.639663641543367,9.000000000000004,75.0,3.198542247993355,75.0,16.666666666666664,8.333333333333332,-11.769230063850333,11.0
0.5,1.5,5,30,15,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,30,20,12,3.935897494679144,9.000000000000004,75.0,2.3986333075064645,75.0,25.0,0.0,-11.769230063850333,6.0
0.5,1.5,5,45,5,13,4.505543726739379,9.000000000000004,76.92307692307693,3.312904141753645,69.23076923076923,15.384615384615385,15.384615384615385,-11.769230063850333,22.0
0.5,1.5,5,45,10,13,4.505543726739379,9.000000000000004,76.92307692307693,3.312904141753645,69.23076923076923,15.384615384615385,15.384615384615385,-11.769230063850333,22.0
0.5,1.5,5,45,15,14,4.223348191802947,9.000000000000004,78.57142857142857,2.750909765293586,71.42857142857143,21.428571428571427,7.142857142857142,-11.769230063850333,6.5
0.5,1.5,5,45,20,14,4.223348191802947,9.000000000000004,78.57142857142857,2.750909765293586,71.42857142857143,21.428571428571427,7.142857142857142,-11.769230063850333,6.5
0.5,1.5,5,60,5,13,4.505543726739379,9.000000000000004,76.92307692307693,3.312904141753645,69.23076923076923,15.384615384615385,15.384615384615385,-11.769230063850333,14.0
